Camaguey-Campo Cuatro Milpas Airport,Guasave,America/Mazatlan
Isla de Cedros Airport,Cedros,America/Tijuana
Cabo San Lucas International Airport,Cabo San Lucas,America/Mazatlan
Palo Verde Airport,San Bruno,America/Mazatlan
Caye Chapel Airport,Caye Chapel,America/Belize
Big Creek Airport,Big Creek,America/Belize
Dangriga Airport,Dangriga,America/Belize
Placencia Airport,Placencia,America/Belize
Sartaneja Airport,Sarteneja,America/Belize
Huehuetenango Airport,Huehuetenango,America/Guatemala
Corn Island,Corn Island,America/Managua
San Pedro Airport,Bonanza,America/Managua
Rosita Airport,Rosita,America/Managua
Siuna,Siuna,America/Managua
Waspam Airport,Waspam,America/Managua
San Carlos,San Carlos,America/Managua
Playa Samara/Carrillo Airport,Carrillo,America/Costa_Rica
John A. Osborne Airport,Montserrat,America/Montserrat
Constanza - Expedición 14 de Junio National Airport,Constanza,America/Santo_Domingo
Negril Airport,Negril,America/Jamaica
José Aponte de la Torre Airport,Ceiba,America/Puerto_Rico
Charlotte Amalie Harbor Seaplane Base,Charlotte Amalie,America/St_Thomas
Christiansted Harbor Seaplane Base,Christiansted,America/St_Thomas
D. Casimiro Szlapelis Airport,Alto Rio Senguer,America/Catamarca
Jose De San Martin Airport,Jose de San Martin,America/Catamarca
Uyuni Airport,Uyuni,America/La_Paz
Rurenabaque Airport,Rerrenabaque,America/La_Paz
St. Louis Downtown Airport,East St. Louis,America/Chicago
Afobakka Airstrip,Afobaka,America/Paramaribo
Alalapadu Airstrip,Alapadu,America/Paramaribo
Albina Airport,Albina,America/Paramaribo
Lawa Anapaike Airstrip,Anapaike,America/Paramaribo
Apetina Airstrip,Apetina,America/Paramaribo
Drietabbetje Airport,Drietabbetje,America/Paramaribo
Kabalebo Airport,Kabalebo,America/Paramaribo
Kayser Airport,Kayser,America/Paramaribo
Kwamalasoemoetoe Airport,Kwamelasemoetoe,America/Paramaribo
Moengo Airstrip,Moengo,America/Paramaribo
Nieuw Nickerie Airport,Nieuw Nickerie,America/Paramaribo
Vincent Fayks Airport,Paloemeu,America/Paramaribo
Sarakreek Airstrip,Sarakreek,America/Paramaribo
Sipaliwini Airport,Sipaliwini,America/Paramaribo
Stoelmanseiland Airport,Stoelmans Eiland,America/Paramaribo
Totness Airport,Totness,America/Paramaribo
Wageningen Airstrip,Wageningen,America/Paramaribo
Kaieteur International Airport,Kaieteur Falls,America/Guyana
Codela Airport,Guapiles,America/Costa_Rica
Orinduik Airport,Orinduik,America/Guyana
Annai Airport,Annai,America/Guyana
Apoteri Airport,Apoteri,America/Guyana
Imbaimadai Airport,Imbaimadai,America/Guyana
Kamarang Airport,Kamarang,America/Guyana
Mabaruma Airport,Mabaruma,America/Guyana
Mahdia Airport,Mahdia,America/Guyana
Dr Augusto Roberto Fuster International Airport,Pedro Juan Caballero,America/Asuncion
Alcides Fernández Airport,Acandi,America/Bogota
Los Colonizadores Airport,Saravena,America/Bogota
La Chorrera Airport,La Chorrera,America/Bogota
Villa Garzón Airport,Villa Garzon,America/Bogota
El Bagre Airport,El Bagre,America/Bogota
Juan H White Airport,Caucasia,America/Bogota
Mandinga Airport,Condoto,America/Bogota
Golfo de Morrosquillo Airport,Tolu,America/Bogota
Cabo Frio Airport,Cabo Frio,America/Sao_Paulo
Presidente João Batista Figueiredo Airport,Sinop,America/Campo_Grande
Gurupi Airport,Gurupi,America/Fortaleza
Santana do Araguaia Airport,Santana do Araguaia,America/Belem
Breves Airport,Breves,America/Belem
Soure Airport,Soure,America/Belem
Parintins Airport,Parintins,America/Boa_Vista
Barreiras Airport,Barreiras,America/Fortaleza
Santa Terezinha Airport,Santa Terezinha,America/Campo_Grande
Minaçu Airport,Minacu,America/Sao_Paulo
Araguaína Airport,Araguaina,America/Fortaleza
Novo Aripuanã Airport,Novo Aripuana,America/Boa_Vista
Fazenda Colen Airport,Lucas do Rio Verde,America/Campo_Grande
Tenente Lund Pressoto Airport,Franca,America/Sao_Paulo
Dourados Airport,Dourados,America/Campo_Grande
Lábrea Airport,Labrea,America/Boa_Vista
Maestro Marinho Franco Airport,Rondonopolis,America/Campo_Grande
Tancredo Thomas de Faria Airport,Guarapuava,America/Sao_Paulo
Santa Terezinha Airport,Joacaba,America/Sao_Paulo
General Leite de Castro Airport,Rio Verde,America/Sao_Paulo
Romeu Zema Airport,Araxa,America/Sao_Paulo
Maués Airport,Maues,America/Boa_Vista
Borba Airport,Borba,America/Boa_Vista
Coari Airport,Coari,America/Boa_Vista
Barcelos Airport,Barcelos,America/Boa_Vista
Diamantino Airport,Diamantino,America/Campo_Grande
Guanambi Airport,Guanambi,America/Fortaleza
Eastern WV Regional Airport/Shepherd Field,Martinsburg,America/New_York
Rock Hill - York County Airport,Rock Hill,America/New_York
Allegheny County Airport,Pittsburgh,America/New_York
Cecil Airport,Jacksonville,America/New_York
Fulton County Airport Brown Field,Atlanta,America/New_York
The Ohio State University Airport - Don Scott Field,Columbus,America/New_York
Addison Airport,Addison,America/Chicago
Destin Executive Airport,Destin,America/Chicago
Yarmouth Airport,Yarmouth,America/Halifax
Kinston Regional Jetport At Stallings Field,Kinston,America/New_York
First Flight Airport,Kill Devil Hills,America/New_York
Ponta Pelada Airport,Manaus,America/Boa_Vista
Sao Gabriel da Cachoeira Airport,Sao Gabriel da Cachoeira,America/Boa_Vista
Maturacá Airport,Maturaca,America/Boa_Vista
Carajás Airport,Parauapebas,America/Belem
Centro de Lançamento de Alcântara Airport,Alcantara,America/Fortaleza
Jose Aponte De La Torre Airport,Ceiba,America/Puerto_Rico
Provo Municipal Airport,Provo,America/Denver
Steamboat Springs Bob Adams Field,Steamboat Springs,America/Denver
Delta Municipal Airport,Delta,America/Denver
Richfield Municipal Airport,Richfield,America/Denver
Carbon County Regional/Buck Davis Field,Price,America/Denver
Los Alamos Airport,Los Alamos,America/Denver
Borrego Valley Airport,Borrego Springs,America/Los_Angeles
Lake Havasu City Airport,Lake Havasu City,America/Phoenix
Winslow Lindbergh Regional Airport,Winslow,America/Phoenix
Douglas Municipal Airport,Douglas,America/Phoenix
Bartow Municipal Airport,Bartow,America/New_York
Livermore Municipal Airport,Livermore,America/Los_Angeles
Mariposa Yosemite Airport,Mariposa,America/Los_Angeles
Tasiilaq Heliport,Angmagssalik,America/Godthab
Jacqueline Cochran Regional Airport,Palm Springs,America/Los_Angeles
Santa Monica Municipal Airport,Santa Monica,America/Los_Angeles
Bermuda Dunes Airport,Palm Springs,America/Los_Angeles
Scottsdale Airport,Scottsdale,America/Phoenix
Olympia Regional Airport,Olympia,America/Los_Angeles
Yolo County Davis Woodland Winters Airport,Davis-Woodland-Winters,America/Los_Angeles
Garfield County Regional Airport,Rifle,America/Denver
Shively Field,SARATOGA,America/Denver
DeKalb Peachtree Airport,Atlanta,America/New_York
Monroe County Airport,Bloomington,America/New_York
Witham Field,Stuart,America/New_York
Morristown Municipal Airport,Morristown,America/New_York
Napa County Airport,Napa,America/Los_Angeles
Brown Field Municipal Airport,San Diego,America/Los_Angeles
Pahokee Airport,Pahokee,America/New_York
Venice Municipal Airport,Venice,America/New_York
Palm Beach County Glades Airport,Pahokee,America/New_York
Machu Pichu Airport,Machu Pichu,America/Lima
Northwest Florida Beaches International Airport,Panama City,America/Chicago
San Bernardino International Airport,San Bernardino,America/Los_Angeles
Valença Airport,Valenca,America/Fortaleza
Dix Sept Rosado Airport,Mossoro,America/Fortaleza
Caruaru Airport,Caruaru,America/Fortaleza
Aeroclube Airport,Nova Iguacu,America/Sao_Paulo
San Carlos Airport,San Carlos,America/Los_Angeles
Rocky Mount Wilson Regional Airport,Rocky Mount,America/New_York
Whittier Airport,Whittier,America/Anchorage
Soldotna Airport,Soldotna,America/Anchorage
Gillespie Field,El Cajon,America/Los_Angeles
San Clemente Island Naval Auxiliary Landing Field,San Clemente Island,America/Los_Angeles
Cotopaxi International Airport,Latacunga,America/Guayaquil
Truckee Tahoe Airport,Truckee,America/Los_Angeles
Cobb County-Mc Collum Field,Atlanta,America/New_York
Oneonta Municipal Airport,Oneonta,America/New_York
Dell Flight Strip,Dell,America/Denver
Mission Field,Livingston-Montana,America/Denver
Big Timber Airport,Big Timber,America/Denver
Tulip City Airport,Holland,America/New_York
Monument Valley Airport,Monument Valley,America/Denver
West 30th St. Heliport,New York,America/New_York
Lakeland Linder International Airport,Lakeland,America/New_York
Indianola Municipal Airport,New York,America/Chicago
French Valley Airport,Murrieta-Temecula,America/Los_Angeles
Carl R Keller Field,Port Clinton,America/New_York
Dayton-Wright Brothers Airport,Dayton,America/New_York
Richmond Municipal Airport,Richmond,America/New_York
Findlay Airport,Findley,America/New_York
Burlington Executive,Burlington,America/Toronto
Emporia Municipal Airport,Kempten,America/Chicago
Waterville / Kings County Municipal Airport,Waterville,America/Halifax
Black Hills Airport-Clyde Ice Field,Spearfish-South Dakota,America/Denver
Olive Branch Airport,Olive Branch,America/Chicago
Viña del mar Airport,Vina del Mar,America/Santiago
Brampton Airport,Brampton,America/Toronto
Rocky Mountain Metropolitan Airport,Broomfield-CO,America/Denver
Salem Municipal Airport/McNary Field,Salem,America/Los_Angeles
Tunica Municipal Airport,Tunica,America/Chicago
Hunt Field,Lindau,America/Denver
Guardiamarina Zanartu Airport,Puerto Williams,America/Santiago
Lawrence J Timmerman Airport,Milwaukee,America/Chicago
Southern Wisconsin Regional Airport,Janesville,America/Chicago
Arlington Municipal Airport,Arlington,America/Chicago
Gwinnett County Briscoe Field,Lawrenceville,America/New_York
Bowling Green Warren County Regional Airport,Bowling Green,America/Chicago
Richard Lloyd Jones Jr Airport,Tulsa,America/Chicago
Bryce Canyon Airport,Bryce Canyon,America/Denver
Burlington Alamance Regional Airport,Burlington,America/New_York
Paradise Island Seaplane Base,Nassau,America/Nassau
New Century Aircenter Airport,Olathe,America/Chicago
Easton Newnam Field,Easton,America/New_York
Ferry County Airport,Republic,America/Los_Angeles
Yuba County Airport,Yuba City,America/Los_Angeles
Halliburton Field,Duncan,America/Chicago
Chinle Municipal Airport,Chinle,America/Denver
Garner Field,Uvalde,America/Chicago
Lewis University Airport,Lockport,America/Chicago
Buchanan Field,Concord,America/Los_Angeles
Ocean Reef Club Airport,Ocean Reef Club Airport,America/New_York
Toronto/Oshawa Executive Airport,Oshawa,America/Toronto
Ohio University Snyder Field,Athens,America/New_York
Springfield-Beckley Municipal Airport,Springfield,America/New_York
Sun Island Resort and SPA,South Aari Atoll,America/Sao_Paulo
Herrera Airport,Santo Domingo,America/Santo_Domingo
Miami Seaplane Base,Miami,America/New_York
Philip Billard Municipal Airport,Topeka,America/Chicago
Emporia Municipal Airport,Emporia,America/Chicago
Benson Airstrip,Uvalde,America/Chicago
Rough River State Park Airport,Null,America/Chicago
Smyrna Airport,Smyrna,America/Chicago
Franklin County Airport,Sewanee,America/Chicago
Collin County Regional At Mc Kinney Airport,DALLAS,America/Chicago
Chicago Executive Airport,Chicago-Wheeling,America/Chicago
Southwest Washington Regional Airport,Kelso,America/Los_Angeles
Put-in-Bay Airport,Put-in-Bay,America/New_York
Lynden Airport,Lynden,America/Los_Angeles
Puerto Obaldia Airport,Puerto Obaldia,America/Panama
Wilmington Airpark,Wilmington,America/New_York
Marana Regional Airport,Tucson,America/Phoenix
Casa Grande Municipal Airport,Casa Grande,America/Phoenix
Mobile Airport,Mobile,America/Phoenix
Buckeye Municipal Airport,Buckeye,America/Phoenix
Gila Bend Municipal Airport,Gila Bend,America/Phoenix
McMinn County Airport,Athens,America/New_York
Sterling Municipal Airport,Sterling,America/Denver
Rawlins Municipal Airport/Harvey Field,Rawlins,America/Denver
Mackenzie Airport,Mackenzie British Columbia,America/Vancouver
Essex County Airport,Caldwell,America/New_York
Lee C Fine Memorial Airport,Kaiser Lake Ozark,America/Chicago
Thomasville Regional Airport,Thomasville,America/New_York
Henderson Executive Airport,Henderson,America/Los_Angeles
Henry Tift Myers Airport,Tifton,America/New_York
Phoenix Deer Valley Airport,Phoenix,America/Phoenix
Calgary / Springbank Airport,Calgary,America/Edmonton
Golden Airport,Golden,America/Edmonton
Revelstoke Airport,Revelstoke,America/Vancouver
Republic Airport,Farmingdale,America/New_York
General Freire Airport,Curico,America/Santiago
South Texas Regional Airport at Hondo,Hondo,America/Chicago
Milwaukee Airport Station,Milwaukee,America/Chicago
McKinley National Park Airport,McKinley Park,America/Anchorage
Lake Hood Airport,Anchorage,America/Anchorage
Prospect Creek Airport,Prospect Creek,America/Anchorage
Wheeling Ohio County Airport,Wheeling,America/New_York
Fitzgerald Municipal Airport,Fitzgerald,America/New_York
Perry-Foley Airport,Perry,America/New_York
Cairo-Grady County Airport,Cairo,America/New_York
Isla San Felix Airport,Isla San Felix,America/Santiago
Aransas County Airport,Rockport,America/Chicago
Crisp County Cordele Airport,Cordele,America/New_York
Ormond Beach Municipal Airport,Ormond Beach,America/New_York
Portland Troutdale Airport,Troutdale,America/Los_Angeles
Portland Hillsboro Airport,Hillsboro,America/Los_Angeles
One Police Plaza Heliport,New York,America/New_York
Suwannee County Airport,Live Oak,America/New_York
Bend Municipal Airport,Bend,America/Los_Angeles
Christmas Valley Airport,Christmas Valley,America/Los_Angeles
Burns Municipal Airport,Burns,America/Los_Angeles
Prineville Airport,Prineville,America/Los_Angeles
Red Bluff Municipal Airport,Red Bluff,America/Los_Angeles
Marin County Airport - Gnoss Field,Novato,America/Los_Angeles
Lake County Airport,Lakeview,America/Los_Angeles
Tillamook Airport,Tillamook,America/Los_Angeles
Ontario Municipal Airport,Ontario,America/Denver
Columbia Gorge Regional the Dalles Municipal Airport,The Dalles,America/Los_Angeles
Montgomery County Airpark,Gaithersburg,America/New_York
Pembroke Airport,Pembroke,America/Toronto
Suffield Heliport,Suffield,America/Edmonton
Blumenau Airport,BLUMENAU,America/Sao_Paulo
Charlevoix Municipal Airport,Charelvoix,America/New_York
Quincy Municipal Airport,Quincy,America/New_York
Moultrie Municipal Airport,Moultrie,America/New_York
Roche Harbor Seaplane Base,Roche Harbor,America/Los_Angeles
Blakely Island Airport,Blakely Island,America/Los_Angeles
Rosario Seaplane Base,Rosario,America/Los_Angeles
Westsound Seaplane Base,Westsound,America/Los_Angeles
Friday Harbor Seaplane Base,Friday Harbor,America/Los_Angeles
Big Bay Water Aerodrome,Big Bay,America/Vancouver
Cornwall Regional Airport,Cornwall,America/Toronto
Zona da Mata Regional Airport,Juiz de Fora,America/Sao_Paulo
Flagler Executive Airport,Flagler,America/New_York
Morrisville Stowe State Airport,Morrisville,America/New_York
Dallas Executive Airport,Dallas,America/Chicago
Welke Airport,Beaver Island,America/New_York
Westerly State Airport,Washington County,America/New_York
Block Island State Airport,Block Island,America/New_York
Atmautluak Airport,Atmautluak,America/Anchorage
Atmautluak Airport,Atmautluak,America/Anchorage
Atmautluak Airport,Atmautluak,America/Anchorage
Nightmute Airport,Nightmute,America/Anchorage
Toksook Bay Airport,Toksook Bay,America/Anchorage
Tununak Airport,Tununak,America/Anchorage
Goodnews Airport,Goodnews Bay,America/Anchorage
Newtok Airport,Newtok,America/Anchorage
Achutupo Airport,Achutupo,America/Panama
Tubuala Airport,Tubuala,America/Panama
Garachine Airport,Garachine,America/Panama
Mulatupo Airport,Mulatupo,America/Panama
Ittoqqortoormiit Heliport,Ittoqqortoormiit,America/Scoresbysund
Decatur County Industrial Air Park,Bainbridge,America/New_York
La Romaine Airport,La Romaine,America/Blanc-Sablon
Kegaska Airport,Kegaska,America/Blanc-Sablon
Black Tickle Airport,Black Tickle,America/Halifax
Silver Springs Airport,Silver Springs,America/Los_Angeles
Whiteman Airport,Los Angeles,America/Los_Angeles
Madera Municipal Airport,Madera,America/Los_Angeles
Mountain Home Municipal Airport,Mountain Home,America/Denver
Trail Airport,Trail,America/Vancouver
Victoria Airport,Patricia Bay,America/Vancouver
Old Arctic Bay Airport,Arctic Bay,America/Winnipeg
Hope Bay Aerodrome,Hope Bay,America/Edmonton
Birchwood Airport,Belmopan,America/Anchorage
Grand-Santi Airport,Grand-Santi,America/Cayenne
Maripasoula Airport,Maripasoula,America/Cayenne
Saint-Laurent-du-Maroni Airport,Saint-Laurent-du-Maroni,America/Cayenne
Capurganá Airport,Capurgana,America/Bogota
Presidente General Don Oscar D. Gestido International Airport,Rivera,America/Montevideo
Patos de Minas Airport,Patos de Minas,America/Sao_Paulo
Bauru - Arealva Airport,Bauru,America/Sao_Paulo
Ourilândia do Norte Airport,Ourilandia do Norte,America/Belem
Redenção Airport,Redencao,America/Belem
São Félix do Xingu Airport,Sao Felix do Xingu,America/Belem
Bonito Airport,Bointo,America/Campo_Grande
São Félix do Araguaia Airport,Sao Felix do Araguaia,America/Campo_Grande
Caçador Airport,Cacador,America/Sao_Paulo
Carauari Airport,Carauari,America/Boa_Vista
Urucu Airport,Porto Urucu,America/Boa_Vista
Eirunepé Airport,Eirunepe,America/Boa_Vista
Concórdia Airport,Concordia,America/Sao_Paulo
Francisco Beltrão Airport,Francisco Beltrao,America/Sao_Paulo
Confresa Airport,Confresa,America/Campo_Grande
Jackson County Airport,Jefferson,America/New_York
Apalachicola Regional Airport,Apalachicola,America/New_York
Umuarama Airport,Umuarama,America/Sao_Paulo
Diamantina Airport,Diamantina,America/Sao_Paulo
Fonte Boa Airport,Fonte Boa,America/Boa_Vista
Senadora Eunice Micheles Airport,Sao Paulo de Olivenca,America/Boa_Vista
Humaitá Airport,Humaita,America/Boa_Vista
Tapuruquara Airport,Santa Isabel do Rio Negro,America/Boa_Vista
Oriximiná Airport,Oriximina,America/Belem
Hotel Transamérica Airport,Una,America/Fortaleza
St. Augustine Airport,St. Augustine,America/New_York
Douglas Municipal Airport,Douglas,America/New_York
St Lucie County International Airport,Fort Pierce,America/New_York
Taunton Municipal King Field,Taunton,America/New_York
Plymouth Municipal Airport,Plymouth,America/New_York
Quonset State Airport,North Kingstown,America/New_York
Norwood Memorial Airport,Norwood,America/New_York
Westfield-Barnes Regional Airport,Westfield,America/New_York
Windham Airport,Willimantic,America/New_York
Orange County Airport,Montgomery,America/New_York
Capital City Airport,Harrisburg,America/New_York
Marshfield Municipal George Harlow Field,Marshfield,America/New_York
Danbury Municipal Airport,Danbury,America/New_York
Boire Field,Nashua,America/New_York
Lawrence Municipal Airport,Lawrence,America/New_York
Waterbury Oxford Airport,Oxford,America/New_York
Fitchburg Municipal Airport,Fitchburg,America/New_York
Earl L. Small Jr. Field/Stockmar Airport,Villa Rica,America/New_York
Cartersville Airport,Cartersville,America/New_York
Centre-Piedmont-Cherokee County Regional Airport,Centre,America/Chicago
Richard B Russell Airport,Rome,America/New_York
Northeast Alabama Regional Airport,Gadsden,America/Chicago
Knoxville Downtown Island Airport,Knoxville,America/New_York
Barrow County Airport,Winder,America/New_York
Plantation Airpark,Sylvania,America/New_York
Dalton Municipal Airport,Dalton,America/New_York
West Georgia Regional O V Gray Field,Carrollton,America/New_York
Isbell Field Airport,Fort Payne,America/Chicago
LaGrange Callaway Airport,LaGrange,America/New_York
Baldwin County Regional Airport,Milledgeville,America/New_York
Polk County Airport - Cornelius Moore Field,Cedartown,America/New_York
Harris County Airport,Pine Mountain,America/New_York
Peachtree City Falcon Field,Atlanta,America/New_York
Covington Municipal Airport,Covington,America/New_York
Lee Gilmer Memorial Airport,Gainesville,America/New_York
Cherokee County Airport,Canton,America/New_York
DeFuniak Springs Airport,DeFuniak Springs,America/Chicago
Barwick Lafayette Airport,LaFayette,America/New_York
Harry Clever Field,New Philadelpha,America/New_York
Darlington County Airport,Darlington,America/New_York
Hilton Head Airport,Hilton Head Island,America/New_York
Gilmer County Airport,Ellijay,America/New_York
Elizabethton Municipal Airport,Elizabethton,America/New_York
Moton Field Municipal Airport,Tuskegee,America/Chicago
Daniel Field,Augusta,America/New_York
Foothills Regional Airport,Morganton,America/New_York
Pike County-Hatcher Field,Pikeville,America/New_York
Mallards Landing Airport,Locust Grove,America/New_York
Toccoa Airport - R.G. Letourneau Field,Toccoa,America/New_York
Tampa Executive Airport,Tampa,America/New_York
Fort Worth Alliance Airport,Fort Worth,America/Chicago
East Troy Municipal Airport,East Troy,America/Chicago
Keewaywin Airport,Keewaywin,America/Winnipeg
Marathon Airport,Marathon,America/Toronto
Hearst René Fontaine Municipal Airport,Hearst,America/Toronto
Hornepayne Municipal Airport,Hornepayne,America/Toronto
Kirkland Lake Airport,Kirkland Lake,America/Toronto
Manitouwadge Airport,Manitouwadge,America/Toronto
Wawa Airport,Wawa,America/Toronto
Manitoulin East Municipal Airport,Manitowaning,America/Toronto
Slate Falls Airport,Slate Falls,America/Winnipeg
Collingwood Airport,Collingwood,America/Toronto
Brantford Municipal Airport,Brantford,America/Toronto
Lawrence Municipal Airport,Lawrence,America/Chicago
Wellington Municipal Airport,Wellington,America/Chicago
Griffin-Spalding County Airport,Griffin,America/New_York
Pompano Beach Airpark,Pompano Beach,America/New_York
Shelby County Airport,Alabaster,America/Chicago
Sky Ranch At Carefree Airport,Carefree,America/Phoenix
One Hundred Mile House Airport,One Hundred Mile House,America/Vancouver
South Cariboo Region / 108 Mile Airport,108 Mile Ranch,America/Vancouver
Indianapolis Metropolitan Airport,Indianapolis,America/New_York
London-Corbin Airport/Magee Field,London,America/New_York
Simmons Army Air Field,Fredericksburg,America/New_York
Gimli Industrial Park Airport,Gimli,America/Winnipeg
Matheson Island Airport,Matheson Island,America/Winnipeg
Matheson Island Airport,Matheson Island,America/Winnipeg
Matheson Island Airport,Matheson Island,America/Winnipeg
John H Batten Airport,Racine,America/Chicago
Redlands Municipal Airport,Redlands,America/Los_Angeles
Flabob Airport,Riverside,America/Los_Angeles
Tacoma Narrows Airport,Tacoma,America/Los_Angeles
Jack Edwards Airport,Gulf Shores,America/Chicago
High River Regional Airport,High River,America/Edmonton
Hazleton Municipal Airport,Hazleton,America/New_York
Greater Cumberland Regional Airport,Cumberland,America/New_York
Sugar Loaf Shores Airport,Key West,America/New_York
Bob Quinn Lake Airport,Bob Quinn Lake,America/Vancouver
Tri-County Regional Airport,Lone Rock,America/Chicago
Price County Airport,Phillips,America/Chicago
Monroe Municipal Airport,Monroe,America/Chicago
Joliet Regional Airport,Joliet,America/Chicago
Illinois Valley Regional Airport-Walter A Duncan Field,Peru,America/Chicago
Jackson County Reynolds Field,Jackson,America/New_York
Joseph A. Hardy Connellsville Airport,Connellsville,America/New_York
Bedford County Airport,Bedford,America/New_York
Wings Field,Philadelphia,America/New_York
Okeechobee County Airport,Okeechobee,America/New_York
Sebring Regional Airport,Sebring,America/New_York
Avon Park Executive Airport,Avon Park,America/New_York
Winter Haven Regional Airport - Gilbert Field,Winter Haven,America/New_York
Zephyrhills Municipal Airport,Zephyrhills,America/New_York
Ocala International Airport - Jim Taylor Field,Ocala,America/New_York
Jesup Wayne County Airport,Jesup,America/New_York
Madison Municipal Airport,Madison,America/New_York
Newnan Coweta County Airport,Newnan,America/New_York
Thomson-McDuffie County Airport,Thomson,America/New_York
Aiken Regional Airport,Aiken,America/New_York
Woodward Field,Camden,America/New_York
Lumberton Regional Airport,Lumberton,America/New_York
Ridgeland Airport,Ridgeland,America/New_York
Moore County Airport,Pinehurst-Southern Pines,America/New_York
Richmond County Airport,Rockingham,America/New_York
Bamberg County Airport,Bamberg,America/New_York
Richland Airport,Richland Center,America/Chicago
Municipal Airport,Viroqua,America/Chicago
Baraboo Wisconsin Dells Airport,Baraboo,America/Chicago
Statesville Regional Airport,Statesville,America/New_York
Sylvania Airport,Sturtevant,America/Chicago
Burlington Municipal Airport,Burlington,America/Chicago
Stroudsburg-Pocono Airport,East Stroudsburg,America/New_York
Spring Hill Airport,Sterling,America/New_York
Randall Airport,Middletown,America/New_York
William T. Piper Memorial Airport,Lock Haven,America/New_York
Grove City Airport,Grove City,America/New_York
Lansdowne Airport,Youngstown,America/New_York
Ashland County Airport,Ashland,America/New_York
Pittsburgh-Monroeville Airport,Monroeville,America/New_York
Zelienople Municipal Airport,Zelienople,America/New_York
Somerset County Airport,Somerset,America/New_York
Youngstown Elser Metro Airport,Youngstown,America/New_York
Braceville Airport,Braceville,America/New_York
Lorain County Regional Airport,Lorain-Elyria,America/New_York
Germack Airport,Geneva,America/New_York
Burke Lakefront Airport,Cleveland,America/New_York
Chautauqua County-Dunkirk Airport,Dunkirk,America/New_York
Hamburg Inc Airport,Hamburg,America/New_York
Trenton-Robbinsville Airport,Trenton,America/New_York
South Jersey Regional Airport,Mount Holly,America/New_York
Spitfire Aerodrome,Pedricktown,America/New_York
Linden Airport,Linden,America/New_York
Morgantown Airport,Morgantown,America/New_York
Harford County Airport,Churchville,America/New_York
Tri State Steuben County Airport,Angola,America/New_York
Plymouth Municipal Airport,Plymouth,America/New_York
Warsaw Municipal Airport,Warsaw,America/New_York
Van Wert County Airport,Van Wert,America/New_York
Port Bucyrus-Crawford County Airport,Bucyrus,America/New_York
Lake Wales Municipal Airport,Lake Wales,America/New_York
Brooks Field,Marshall,America/New_York
Genesee County Airport,Batavia,America/New_York
Finger Lakes Regional Airport,Seneca Falls,America/New_York
Stormville Airport,Stormville,America/New_York
Williams County Airport,Bryan,America/New_York
Clearwater Air Park,Clearwater,America/New_York
South Lakeland Airport,Lakeland,America/New_York
Orlampa Inc Airport,Forties Alpha,America/New_York
All Airports,New York,America/New_York
All Airports,Chicago,America/Chicago
Chicago Meigs Airport,Chicago,America/Chicago
All Airports,Washington,America/New_York
All Airports,Montreal,America/Toronto
All Airports,Toronto,America/Toronto
Pickens County Airport,Jasper,America/New_York
Grand Strand Airport,North Myrtle Beach,America/New_York
Lansing Municipal Airport,Lansing,America/Chicago
Ramona Airport,Ramona,America/Los_Angeles
Branch County Memorial Airport,Coldwater,America/New_York
Wilkes Barre Wyoming Valley Airport,Wilkes-Barre,America/New_York
Willoughby Lost Nation Municipal Airport,Willoughby,America/New_York
Uummannaq Heliport,Uummannaq,America/Godthab
Capital City Airport,Frankfort,America/New_York
Auburn Lewiston Municipal Airport,Lewiston,America/New_York
Martin Campbell Field Airport,Copperhead,America/New_York
Naval Air Station,Glenview,America/Chicago
Bloyer Field,Tomah,America/Chicago
Marco Island Executive Airport,Marco Island Airport,America/New_York
Drummond Island Airport,Drummond Island,America/New_York
Garland Airport,Lewiston,America/New_York
Gladwin Zettel Memorial Airport,Gladwin,America/New_York
Lowell City Airport,Lowell,America/New_York
South Haven Area Regional Airport,South Haven,America/New_York
Marshfield Municipal Airport,Marshfield,America/Chicago
Alexander Field South Wood County Airport,Wisconsin Rapids,America/Chicago
Clinton Municipal Airport,Clinton,America/Chicago
Beverly Municipal Airport,Beverly,America/New_York
Oakdale Airport,Oakdale,America/Los_Angeles
Trois-Rivières Airport,Trois Rivieres,America/Toronto
Poplar Bluff Municipal Airport,Poplar Bluff,America/Chicago
Somerset Airport,Somerville,America/New_York
Eastport Municipal Airport,Eastport,America/New_York
Keokuk Municipal Airport,Keokuk,America/Chicago
Banks Airport,Swans Island,America/New_York
St Paul Downtown Holman Field,St. Paul,America/Chicago
Bagdad Airport,Bagdad,America/Phoenix
Oconomowoc Airport,Oconomowoc,America/Chicago
Bogande Airport,Bogande,America/Toronto
Ocean Ridge Airport,Gualala,America/Los_Angeles
Kent State Airport,Kent,America/New_York
Butler Co Regional Airport - Hogan Field,Hamilton,America/New_York
Fond du Lac County Airport,Fond du Lac,America/Chicago
Waupaca Municipal Airport,Waupaca,America/Chicago
Stevens Point Municipal Airport,Stevens Point,America/Chicago
Luce County Airport,Newberry,America/New_York
Forest Lake Airport,Forest Lake,America/Chicago
Galion Municipal Airport,Galion,America/New_York
Tiputini Airport,Tiputini,America/Guayaquil
Rio Amazonas Airport,Pastaza,America/Guayaquil
Clarksville–Montgomery County Regional Airport,Clarksville,America/Chicago
Lompoc Airport,Lompoc,America/Los_Angeles
Chester County G O Carlson Airport,Coatesville,America/New_York
